ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH,YEAR,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,CONTACTFIRSTNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,DEALSIZE
978a75d1-d8ac-5d63-9a0e-6a0ab851db69,43,53.83,9,2314.69,5/28/2016,Shipped,2,5,2016,Vintage Cars,50,S18_4668,"Corrida Auto Replicas, Ltd",Mart�n,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Small
16e08cc1-863b-5dc7-9d16-7d663bb7d38d,29,43.27,9,1254.83,7/24/2016,Shipped,3,7,2016,Vintage Cars,50,S18_4668,Technics Stores Inc.,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Small
a5f7cb42-fc5e-5589-bcaf-ccdb3ed816f5,30,42.76,6,1282.8,9/19/2016,Shipped,3,9,2016,Vintage Cars,50,S18_4668,"Dragon Souveniers, Ltd.",Eric,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Small
785793c3-c7e4-5980-ae38-9a5b0c0248e1,25,53.83,7,1345.75,10/21/2016,Resolved,4,10,2016,Vintage Cars,50,S18_4668,Mini Auto Werke,Roland,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Small
39a78ee6-7cb1-59f9-8481-68d3cbfa5382,49,44.78,2,2194.22,11/6/2016,Shipped,4,11,2016,Vintage Cars,50,S18_4668,"Australian Gift Network, Co",Tony,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Small
2c2f9bc0-9484-5f71-a05b-c49162e6eb6d,40,49.3,6,1972,11/13/2016,Shipped,4,11,2016,Vintage Cars,50,S18_4668,"Classic Gift Ideas, Inc",Francisca,2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Small
fcf64aa8-9d9c-519a-bb44-92ff9789d1f5,41,44.78,9,1835.98,11/25/2016,Shipped,4,11,2016,Vintage Cars,50,S18_4668,"Saveley & Henriot, Co.",Mary,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Small
ea518279-aa2b-5894-a576-ef91081fff25,21,53.33,4,1119.93,12/5/2016,Shipped,4,12,2016,Vintage Cars,50,S18_4668,Canadian Gift Exchange Network,Yoshi,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Small
3cbb8a0f-10ca-5365-9135-6b283ce2c378,44,100,11,5565.12,3/3/2016,Shipped,1,3,2016,Classic Cars,148,S18_4721,Cruz & Sons Co.,Arnold,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Medium
d3de2eed-6d58-5757-85ee-af7a7f022cd3,28,100,15,3583.16,5/8/2016,Shipped,2,5,2016,Classic Cars,148,S18_4721,Marseille Mini Autos,Laurence,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Medium
254b3a88-db1b-5df7-8afa-94e7cad8bd3e,31,100,12,4705.18,7/2/2016,Shipped,3,7,2016,Classic Cars,148,S18_4721,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Medium
ba971a12-6fc3-562a-80c2-93c9b543c448,29,100,1,4444.54,9/3/2016,Shipped,3,9,2016,Classic Cars,148,S18_4721,Gift Ideas Corp.,Dan,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Medium
11fbdcb7-fad1-518a-a148-59afa89c7ecd,32,100,7,4618.88,10/10/2016,Shipped,4,10,2016,Classic Cars,148,S18_4721,Corporate Gift Ideas Co.,Julie,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Medium
7a9b038c-33ea-5e42-8131-a65a8e1ac94e,33,100,7,4910.4,11/4/2016,Shipped,4,11,2016,Classic Cars,148,S18_4721,"Anna's Decorations, Ltd",Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Medium
0d6f0cd6-5662-52f7-a6e8-ace578597be1,44,100,2,5565.12,11/11/2016,Shipped,4,11,2016,Classic Cars,148,S18_4721,Daedalus Designs Imports,Martine,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Medium
54a82e77-bc36-501a-85bb-2614ac6b3bbb,32,100,8,4237.76,11/20/2016,Shipped,4,11,2016,Classic Cars,148,S18_4721,"Toms Spezialitten, Ltd",Henriette,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Medium
77a5dfe9-0dba-5b3f-ab51-9020a7765ac2,42,61.29,9,2574.18,3/18/2016,Shipped,1,3,2016,Classic Cars,71,S18_4933,"AV Stores, Co.",Victoria,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Small
8fbae1bb-fbc1-57a2-bbb2-af92301ae35a,23,57.73,8,1327.79,5/21/2016,Shipped,2,5,2016,Classic Cars,71,S18_4933,Signal Gift Stores,Sue,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Small
c161e429-b95a-571f-a0f8-118f9d50e016,29,81.25,2,2356.25,9/11/2016,Shipped,3,9,2016,Classic Cars,71,S18_4933,"Anna's Decorations, Ltd",Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Small
f8a2fdcb-2f21-5dd1-afff-6d8d1a084892,25,80.54,1,2016.5,10/17/2016,Shipped,4,10,2016,Classic Cars,71,S18_4933,Heintze Collectables,Palle,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Small
4cf80edb-5f54-5a3a-9a05-5fd7403d9b9e,39,71.98,15,2807.22,11/5/2016,Shipped,4,11,2016,Classic Cars,71,S18_4933,Rovelli Gifts,Giovanni,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Small
ad20ab25-73f3-568c-a592-7cb42c582a96,44,69.84,12,3072.96,11/12/2016,Shipped,4,11,2016,Classic Cars,71,S18_4933,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Medium
30cf993d-cb5a-5f7c-b3fa-7ec51cc178ac,25,76.26,16,1906.5,11/21/2016,Shipped,4,11,2016,Classic Cars,71,S18_4933,"Australian Collectables, Ltd",Sean,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Small
3ebdfd9b-03fa-5974-a993-6d7ff87bd068,45,76.26,6,3431.7,12/2/2016,Shipped,4,12,2016,Classic Cars,71,S18_4933,Muscle Machine Inc,Jeff,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Medium
6ebcff17-50d2-5e78-ad81-fba5a0a321c6,23,72.7,3,1672.1,10/6/2016,Shipped,4,10,2016,Classic Cars,71,S18_4933,"UK Collectables, Ltd.",Elizabeth,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Small
6e0077bb-aa9b-5cff-a3d3-45cd89f76ff2,36,85.25,13,3069,3/18/2016,Shipped,1,3,2016,Classic Cars,73,S24_1046,"AV Stores, Co.",Victoria,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Medium
c3319d3a-04ca-5200-a025-06502c9f0b1c,22,77.9,12,1713.8,5/21/2016,Shipped,2,5,2016,Classic Cars,73,S24_1046,Signal Gift Stores,Sue,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Small
4735b76e-92ef-5f8b-930a-01ed40bc88d3,25,60.26,6,1506.5,9/11/2016,Shipped,3,9,2016,Classic Cars,73,S24_1046,"Anna's Decorations, Ltd",Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Small
a30be6e7-5719-56e9-ba2c-bd5a5cc511cb,37,72.76,5,2692.12,10/17/2016,Shipped,4,10,2016,Classic Cars,73,S24_1046,Heintze Collectables,Palle,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Small
b5cada4b-0be5-56de-9d7c-2f7a2da9f49a,32,75.69,3,2422.08,11/5/2016,Shipped,4,11,2016,Classic Cars,73,S24_1046,Gift Depot Inc.,Julie,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Small
c19e2670-517e-5ca1-aacf-d520763bcae2,47,74.22,16,3488.34,11/12/2016,Shipped,4,11,2016,Classic Cars,73,S24_1046,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Medium
3468f8db-6659-510c-b784-6da397df90e9,37,69.82,4,2583.34,11/20/2016,Shipped,4,11,2016,Classic Cars,73,S24_1046,Online Diecast Creations Co.,Valarie,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Small
a668d1c5-84c2-52e0-aff0-8ec64f602437,20,62.47,10,1249.4,12/2/2016,Shipped,4,12,2016,Classic Cars,73,S24_1046,Muscle Machine Inc,Jeff,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Small
62eef26a-52e3-548e-ad5e-60b1252ec3cc,27,72.02,1,1944.54,10/5/2016,Shipped,4,10,2016,Classic Cars,73,S24_1046,"Norway Gifts By Mail, Co.",Jan,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Small
d611a8ac-effa-520e-8d91-0beca10f4020,35,55.49,6,1942.15,1/31/2016,Shipped,1,1,2016,Classic Cars,57,S24_1444,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
071fe2ed-5975-553c-802e-f74caf38e670,47,69.36,2,3259.92,4/4/2016,Shipped,2,4,2016,Classic Cars,57,S24_1444,Classic Legends Inc.,Maria,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Medium
e941e8d4-b6b8-58b3-aa6f-4a2241fb5293,20,60.69,8,1213.8,6/3/2016,Shipped,2,6,2016,Classic Cars,57,S24_1444,Muscle Machine Inc,Jeff,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Small
0d3fd9b4-63eb-58b0-adca-0947aae15a20,20,54.33,2,1086.6,8/1/2016,Shipped,3,8,2016,Classic Cars,57,S24_1444,Suominen Souveniers,Kalle,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Small
53bea30c-b19b-54c4-980a-f5db57dac682,25,65.31,4,1632.75,9/25/2016,Shipped,3,9,2016,Classic Cars,57,S24_1444,"Australian Gift Network, Co",Tony,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Small
3a2ba778-21b2-5332-a06d-fb6356f9c010,25,69.36,9,1734,10/22/2016,Shipped,4,10,2016,Classic Cars,57,S24_1444,"Dragon Souveniers, Ltd.",Eric,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Small
44b23f0d-6f8d-5454-b38c-034bcc63fb28,27,68.78,8,1857.06,11/6/2016,Shipped,4,11,2016,Classic Cars,57,S24_1444,L'ordine Souveniers,Maurizio,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Small
b6620bc4-c6fc-59b8-87fc-9eab8dbd4983,31,60.11,3,1863.41,11/14/2016,Shipped,4,11,2016,Classic Cars,57,S24_1444,"Iberia Gift Imports, Corp.",Jose Pedro,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Small
9304d262-eb8c-52ee-9b57-a1183861c979,44,66.47,3,2924.68,11/25/2016,Shipped,4,11,2016,Classic Cars,57,S24_1444,Mini Classics,Steve,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Small
d397f6ab-18c4-5f18-b375-717fc3abeb29,49,46.82,4,2294.18,12/9/2016,Shipped,4,12,2016,Classic Cars,57,S24_1444,Diecast Collectables,Valarie,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Small
c353e6fb-171e-5a67-b084-ce9563970f77,25,100,3,2845.75,2/24/2016,Shipped,1,2,2016,Motorcycles,112,S24_1578,Land of Toys Inc.,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Small
37a741c7-660e-5c4c-9f6b-663dc6ffcda6,35,98.05,1,3431.75,4/29/2016,Shipped,2,4,2016,Motorcycles,112,S24_1578,"Australian Collectors, Co.",Peter,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Medium
5939e1a6-0848-5f5c-b0c7-6f34c76ab71b,35,93.54,3,3273.9,7/1/2016,Shipped,3,7,2016,Motorcycles,112,S24_1578,Lyon Souveniers,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Medium
2dd44239-197a-5748-b53e-eb178054e6ce,43,95.8,7,4119.4,8/25/2016,Shipped,3,8,2016,Motorcycles,112,S24_1578,Toys4GrownUps.com,Julie,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Medium
7aa1482b-78d3-56c2-bc37-5cacde9e25f7,44,100,15,5355.68,10/10/2016,Shipped,4,10,2016,Motorcycles,112,S24_1578,Corporate Gift Ideas Co.,Julie,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Medium
2c47c332-6105-5205-9d1c-5f4b71adb0c4,50,100,2,5747.5,10/28/2016,Shipped,4,10,2016,Motorcycles,112,S24_1578,Technics Stores Inc.,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Medium
672eaadc-1664-5415-ac8e-d76383881691,48,100,10,5355.36,11/11/2016,Shipped,4,11,2016,Motorcycles,112,S24_1578,Daedalus Designs Imports,Martine,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Medium
81191c11-91e9-5b20-850b-9dade2d5e9dd,25,100,2,2535.75,11/18/2016,Shipped,4,11,2016,Motorcycles,112,S24_1578,Herkku Gifts,Veysel,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Small
dd789cde-27fa-57e5-9518-1c45a13f7e39,39,100,3,4351.23,12/1/2016,Shipped,4,12,2016,Motorcycles,112,S24_1578,Mini Wheels Co.,Julie,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Medium
fc16bb0a-73bc-5c6f-92f0-328b8de824e3,29,59.37,15,1721.73,3/18/2016,Shipped,1,3,2016,Classic Cars,50,S24_1628,"AV Stores, Co.",Victoria,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Small
36526716-9f34-51d5-887c-4fd288708120,50,59.87,1,2993.5,5/20/2016,Shipped,2,5,2016,Classic Cars,50,S24_1628,Atelier graphique,Carine,40.32.2555,"54, rue Royale",,Nantes,,44000,France,EMEA,Schmitt,Small
3f0dc1c8-c942-534a-b16f-9d31a2885fd7,26,49.81,1,1295.06,7/10/2016,Shipped,3,7,2016,Classic Cars,50,S24_1628,Reims Collectables,Paul,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Small
491bcd44-c117-56eb-bfbd-a6f57b1961fd,47,56.85,8,2671.95,9/11/2016,Shipped,3,9,2016,Classic Cars,50,S24_1628,"Anna's Decorations, Ltd",Anna,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Small
c17ac017-e8ea-5855-9428-8ade386db391,23,53.33,7,1226.59,10/17/2016,Shipped,4,10,2016,Classic Cars,50,S24_1628,Heintze Collectables,Palle,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Small
17aada89-0ded-5674-b06e-692a75c6a1a8,34,42.76,5,1453.84,11/5/2016,Shipped,4,11,2016,Classic Cars,50,S24_1628,Gift Depot Inc.,Julie,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Small
d7909885-ed7b-51c4-9435-df465d82dd91,34,53.83,1,1830.22,11/12/2016,Shipped,4,11,2016,Classic Cars,50,S24_1628,Herkku Gifts,Veysel,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Small
3eda94c9-c925-57ef-8c4e-461a956cdd36,47,53.83,6,2530.01,11/20/2016,Shipped,4,11,2016,Classic Cars,50,S24_1628,Online Diecast Creations Co.,Valarie,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Small
ea42fca4-453c-5145-9a8e-5b998a9274c4,45,49.81,12,2241.45,12/2/2016,Shipped,4,12,2016,Classic Cars,50,S24_1628,Muscle Machine Inc,Jeff,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Small
c4ef00cd-4af4-5602-8e2a-b5f75adc3385,22,51.32,3,1129.04,10/5/2016,Shipped,4,10,2016,Classic Cars,50,S24_1628,"Norway Gifts By Mail, Co.",Jan,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Small
1cf360e0-7289-5c5b-a41d-d411d9543178,28,88.63,4,2481.64,2/17/2016,Shipped,1,2,2016,Planes,109,S24_1785,Rovelli Gifts,Giovanni,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Small
50e491b6-d3cc-579e-90a2-badfc7c2c1b7,39,100,10,4651.53,4/29/2016,Shipped,2,4,2016,Planes,109,S24_1785,"Australian Collectors, Co.",Peter,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Medium
18a49ada-008c-5ac7-b830-97255a329c8b,41,94.1,5,3858.1,6/27/2016,Shipped,2,6,2016,Planes,109,S24_1785,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
8417d852-da31-5193-aa7a-09ff28c6fc20,40,87.54,16,3501.6,8/25/2016,Shipped,3,8,2016,Planes,109,S24_1785,Toys4GrownUps.com,Julie,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Medium
6eae2533-8b7b-5375-9302-6e965eba69e1,49,100,11,6433.7,10/28/2016,Shipped,4,10,2016,Planes,109,S24_1785,Technics Stores Inc.,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Medium
b3ae2842-697e-510e-bb64-31847457ec41,45,31.2,3,1404,1/9/2016,Shipped,1,1,2016,Vintage Cars,33,S24_1937,"Blauer See Auto, Co.",Roland,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Small
40b08a27-16fd-5e2d-a481-c4fe0d84a424,20,35.51,3,710.2,3/18/2016,Shipped,1,3,2016,Vintage Cars,33,S24_1937,"AV Stores, Co.",Victoria,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Small
8efc35d1-26e7-5745-8a03-9b3246efe0ed,45,37.84,2,1702.8,5/21/2016,Shipped,2,5,2016,Vintage Cars,33,S24_1937,Signal Gift Stores,Sue,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Small
d744a1be-68ef-5248-af83-2b2215f01369,36,33.19,7,1194.84,9/12/2016,Shipped,3,9,2016,Vintage Cars,33,S24_1937,Signal Collectibles Ltd.,Sue,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Small
69849a3b-0fc9-5f5a-8075-5d713313ca4e,37,27.22,5,1007.14,10/18/2016,Shipped,4,10,2016,Vintage Cars,33,S24_1937,Corporate Gift Ideas Co.,Julie,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Small
6af7eed9-5787-53b9-9012-906a60d1fbc6,31,31.53,9,977.43,11/5/2016,Shipped,4,11,2016,Vintage Cars,33,S24_1937,Rovelli Gifts,Giovanni,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Small
8bd83b7b-3a17-5298-8785-2d5080930729,39,36.84,6,1436.76,11/12/2016,Shipped,4,11,2016,Vintage Cars,33,S24_1937,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Small
96671116-8594-5297-bc89-222af25bf1a2,26,29.21,10,759.46,11/21/2016,Shipped,4,11,2016,Vintage Cars,33,S24_1937,"Australian Collectables, Ltd",Sean,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Small
3a11b4e7-b804-5df7-abd3-ae0839b31528,32,37.17,5,1189.44,12/3/2016,Shipped,4,12,2016,Vintage Cars,33,S24_1937,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Small
649c846a-485b-563a-a312-84823135519b,38,83.03,7,3155.14,2/24/2016,Shipped,1,2,2016,Motorcycles,76,S24_2000,Land of Toys Inc.,Kwai,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Medium
7941e2c0-9749-5745-bcc4-17f125cd91f5,34,83.79,5,2848.86,4/29/2016,Shipped,2,4,2016,Motorcycles,76,S24_2000,"Australian Collectors, Co.",Peter,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Small
82820d4a-be87-5d53-b9b6-3b380d6b58c3,43,83.03,7,3570.29,7/1/2016,Shipped,3,7,2016,Motorcycles,76,S24_2000,Lyon Souveniers,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Medium
0523d53c-c536-520e-baa0-c66389879f6b,47,83.03,11,3902.41,8/25/2016,Shipped,3,8,2016,Motorcycles,76,S24_2000,Toys4GrownUps.com,Julie,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Medium
59adbb06-553e-5fc8-8de2-028968ef43ea,22,67.03,1,1474.66,10/10/2016,Shipped,4,10,2016,Motorcycles,76,S24_2000,Baane Mini Imports,Jonas,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Small
6b87f4b1-cba9-5b3e-9036-25f70327c7ee,29,75.41,6,2186.89,10/28/2016,Shipped,4,10,2016,Motorcycles,76,S24_2000,Technics Stores Inc.,Juri,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Small
d2a82a24-b885-5e9f-ba1c-3d76b5f3fb6c,28,68.55,14,1919.4,11/11/2016,Shipped,4,11,2016,Motorcycles,76,S24_2000,Daedalus Designs Imports,Martine,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Small
d973cc77-8bfe-5888-9a37-65e35de94df6,40,91.4,6,3656,11/18/2016,Shipped,4,11,2016,Motorcycles,76,S24_2000,Herkku Gifts,Veysel,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Medium
7e51ddac-e6c5-59a2-a769-afcb2c001668,25,73.88,7,1847,12/1/2016,Shipped,4,12,2016,Motorcycles,76,S24_2000,Mini Wheels Co.,Julie,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Small
f06ae1a4-cf87-5b29-8213-17eaa0be9c6e,43,100,9,6341.21,2/11/2016,Shipped,1,2,2016,Ships,122,S24_2011,Danish Wholesale Imports,Jytte,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Medium
e6eb28ba-7871-5398-882f-24062af5b947,41,100,3,5189.78,4/16/2016,Shipped,2,4,2016,Ships,122,S24_2011,"Dragon Souveniers, Ltd.",Eric,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Medium
8b7c04fd-a4f6-58ae-9e61-c4a9bfbf1d3d,45,100,9,6027.75,6/12/2016,Shipped,2,6,2016,Ships,122,S24_2011,"Stylish Desk Decors, Co.",Ann,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Medium
60ee2209-9817-522a-a6ec-bdef235e6ee1,33,100,6,3366,8/8/2016,Shipped,3,8,2016,Ships,122,S24_2011,Mini Gifts Distributors Ltd.,Valarie,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Medium
0213ce75-fd49-53bd-84f6-ed77476a45bd,40,100,5,5456.4,9/28/2016,Shipped,3,9,2016,Ships,122,S24_2011,Euro Shopping Channel,Diego,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Medium
4193d322-9e72-5461-9d03-5b5c3c7a28ee,33,100,16,3812.16,10/23/2016,Cancelled,4,10,2016,Ships,122,S24_2011,Scandinavian Gift Ideas,Maria,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Medium
956d02de-72d4-52a8-8c05-61871b7bedcd,50,100,7,6083,11/7/2016,Shipped,4,11,2016,Ships,122,S24_2011,CAF Imports,Jesus,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Medium
4409ac76-1729-5048-84f1-a018e1960b0d,30,100,7,3170.7,11/14/2016,Shipped,4,11,2016,Ships,122,S24_2011,Mini Creations Ltd.,Wing C,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Medium
39cb5dc7-1245-5d00-8ff9-ffc53035e91e,41,100,13,4534.6,11/26/2016,Shipped,4,11,2016,Ships,122,S24_2011,Enaco Distributors,Eduardo,(93) 203 4555,"Rambla de Catalu�a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Medium
f1efc943-eee8-5066-8c1d-8a7315877c84,46,53.76,2,2472.96,1/9/2016,Shipped,1,1,2016,Vintage Cars,44,S24_2022,"Blauer See Auto, Co.",Roland,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Small
8d9370b1-0c29-58f8-ad49-9d452dd203d7,39,44.35,2,1729.65,3/18/2016,Shipped,1,3,2016,Vintage Cars,44,S24_2022,"AV Stores, Co.",Victoria,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Small
fa05811c-036d-5fd8-b644-946d66077848,22,45.25,1,995.5,5/21/2016,Shipped,2,5,2016,Vintage Cars,44,S24_2022,Signal Gift Stores,Sue,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Small
2ae2b7dd-8b7e-5d19-99bd-ca46e306d295,49,49.28,6,2414.72,9/12/2016,Shipped,3,9,2016,Vintage Cars,44,S24_2022,Signal Collectibles Ltd.,Sue,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Small
